ORD_YMD,CENT_CD,ITEM_CD,ITEM_NM,SUM(A.CONV_QTY)
20251212,20050,129809,고운벗)말차머랭쿠키40g,48
20251212,20050,129945,딸기키티)베노프단백질바(딸기치즈)50g,"7,830"
20251212,20050,129959,해태)메가홈런볼2mix(초코&소금우유)300g,72
20251212,20050,131624,드림)훈와리캬라멜28g,"2,130"
20251212,20050,131667,여리수)25곡미니크리스피롤63g,256
20251212,20050,132876,PB)딸기키티미니초콜릿16g,"12,000"
20251212,20050,132926,초코텍)스모어초코와플32g,"1,056"
20251212,20050,132927,감성)곰돌이보틀팝콘120g,"1,040"
20251212,20050,132934,농심)빵부장말차빵55g,"6,544"
20251212,20065,123558,농심)츄파춥스오션믹스젤리60g,80
20251212,20065,123808,하리보)사운드큐브80g,144
20251212,20065,124318,MQ)프링글스스윗어니언100g,60
20251212,20065,124320,농심)먹태깡고추장마요60g,160
20251212,20065,124563,해태)자가비사워크림맛45g,60
20251212,20065,124770,매크로)코피코블리스터(카푸치노),720
20251212,20065,124981,PB)제트콘90g,340
20251212,20065,125464,에이스)마하차녹망고젤리64g,400
20251212,20065,125644,미스티)사브레버터쿠키80g,180
20251212,20065,125645,미스티)사브레초코버터쿠키80g,108
20251212,20065,125855,PB)인절미스낵56g,64
20251212,20065,126332,비달)스트로베리위드크림젤리 75g,42
20251212,20065,126439,오리온)찍먹예감갈릭청양마요소스76g,120
20251212,20065,126440,오리온)찍먹예감치폴레마요소스76g,160
20251212,20065,126540,투데이)스위즐스드럼스틱사우어체리&애플 100g,60
20251212,20065,126546,MQ)프링글스한국식닭강정맛100g,60
20251212,20065,126547,MQ)프링글스캐리비안식치킨맛100g,48
20251212,20065,126823,PB)달고나24g,160
20251212,20065,128731,시원)슬램덩크검볼,144
20251212,20065,128770,선우)황금고구마칩60g,96
20251212,20065,128955,크라운)쟈키쟈키70G,224
20251212,20065,128961,하리보)골드배렌펀에디션80g,130
20251212,20065,129551,대진)콜라향츄잉캔디13g,270
20251212,20065,129562,농심)멘토스필링베리굿37g,"1,584"
20251212,20065,129563,미성)제로슈가마시멜로우50g,144
20251212,20065,129650,G)아모스4D드레스업구미56g,384
20251212,20065,129651,G)아모스4D베리믹스구미56g,384
20251212,20065,129808,고운벗)바나나머랭쿠키40g,24
20251212,20065,129814,서주)젤리의연금술42g,120
20251212,20065,129836,네슬레)킷캣미니어처밀크,360
20251212,20065,129837,크라운)키커바가나슈28g	,180
20251212,20065,129840,크라운)키커바크리미밀크28g,180
20251212,20065,129853,시원)뻥이요100g,120
20251212,20065,129898,여리수)라멘뽀식이90g,240
20251212,20065,129945,딸기키티)베노프단백질바(딸기치즈)50g,"6,480"
20251212,20065,131624,드림)훈와리캬라멜28g,"1,770"
20251212,20065,132876,PB)딸기키티미니초콜릿16g,"10,080"
20251212,20065,132926,초코텍)스모어초코와플32g,960
20251212,20065,132927,감성)곰돌이보틀팝콘120g,860
20251212,20065,132934,농심)빵부장말차빵55g,"5,440"
20251212,20075,123558,농심)츄파춥스오션믹스젤리60g,320
20251212,20075,123638,농심)후르츠텔라48g,48
20251212,20075,124135,해태)구운버터옥수수60g,144
20251212,20075,124151,오리온)마이구미제로54g,120
20251212,20075,124318,MQ)프링글스스윗어니언100g,108
20251212,20075,124409,오리온)눈을감자칠리치즈프라이즈,300
20251212,20075,124419,오리온)뉴비틀즈57g,792
20251212,20075,124518,오리온)코코망고알맹이67g,40
20251212,20075,124563,해태)자가비사워크림맛45g,264
20251212,20075,124981,PB)제트콘90g,420
20251212,20075,125216,농심)메론킥60g,848
20251212,20075,125318,마즈)스키틀즈젤리(후르츠믹스),240
20251212,20075,125319,마즈)스키틀즈젤리(후르츠요거트향),120
20251212,20075,125453,롯데)씨리얼초코42g,192
20251212,20075,125644,미스티)사브레버터쿠키80g,252
20251212,20075,125712,PB)버터쿠키230g,360
20251212,20075,125911,동서)리츠바삭김73g,96
20251212,20075,126266,크라운)화이트하임49g,126
20251212,20075,126269,농심)누룽지팝4입,64
20251212,20075,126332,비달)스트로베리위드크림젤리 75g,56
20251212,20075,126439,오리온)찍먹예감갈릭청양마요소스76g,260
20251212,20075,126440,오리온)찍먹예감치폴레마요소스76g,80
20251212,20075,126540,투데이)스위즐스드럼스틱사우어체리&애플 100g,36
20251212,20075,126545,PB)솔티스위트팝콘80g,72
20251212,20075,126546,MQ)프링글스한국식닭강정맛100g,96
20251212,20075,126751,위스트)마라곤약 마라맛,360
20251212,20075,127046,오리온)닥터유에너지바저당50g,384
20251212,20075,127139,오리온)마켓오브라우니바이트,20
20251212,20075,127145,오리온)초코송이딸기4P,64
20251212,20075,127860,SAMG)하츄핑의반지캔디13g,144
20251212,20075,128048,드림)젤리밤50g,288
20251212,20075,128139,마즈)트윅스솔티드카라멜50g,480
20251212,20075,128291,하리보)해리포터해리75g,120
20251212,20075,128306,농심)비29카레맛55g,96
20251212,20075,128474,훼밀리)멜로팝레인보우15g,96
20251212,20075,128580,글로브)밀크쌀과자메론맛56g(미니),60
20251212,20075,128586,몽뜨)말차라떼캔디27g,192
20251212,20075,128606,SAMG)티니핑새콤딸기솜사탕80g,120
20251212,20075,128770,선우)황금고구마칩60g,160
20251212,20075,128789,농심)포테토칩K양념치킨맛50g,208
20251212,20075,128961,하리보)골드배렌펀에디션80g,130
20251212,20075,129172,오뚜기)찍어먹는뿌셔뿌셔구운양파맛90g,480
20251212,20075,129389,훼밀리)젤리팝시클20g,288
20251212,20075,129393,SAMG)프린세스하츄핑왕관젤리50g,80
20251212,20075,129562,농심)멘토스필링베리굿37g,"1,296"
20251212,20075,129650,G)아모스4D드레스업구미56g,640
20251212,20075,129651,G)아모스4D베리믹스구미56g,512
20251212,20075,129810,로투스)비스코프37.5g,192
20251212,20075,129898,여리수)라멘뽀식이90g,240
20251212,20075,129943,딸기키티)쫀득모찌파이(딸기향)50g,400
20251212,20075,129945,딸기키티)베노프단백질바(딸기치즈)50g,"8,100"
20251212,20075,131624,드림)훈와리캬라멜28g,"2,210"
20251212,20075,132876,PB)딸기키티미니초콜릿16g,"12,480"
20251212,20075,132926,초코텍)스모어초코와플32g,"1,152"
20251212,20075,132927,감성)곰돌이보틀팝콘120g,"1,060"
20251212,20075,132934,농심)빵부장말차빵55g,"6,784"
20251212,20079,123808,하리보)사운드큐브80g,168
20251212,20079,124135,해태)구운버터옥수수60g,160
20251212,20079,124318,MQ)프링글스스윗어니언100g,72
20251212,20079,124419,오리온)뉴비틀즈57g,648
20251212,20079,124977,오뚜기)콘크림스프크리스피롤55g,24
20251212,20079,124981,PB)제트콘90g,300
20251212,20079,125453,롯데)씨리얼초코42g,160
20251212,20079,125644,미스티)사브레버터쿠키80g,144
20251212,20079,125911,동서)리츠바삭김73g,96
20251212,20079,126014,MQ)프링글스양파맛70g,240
20251212,20079,126266,크라운)화이트하임49g,105
20251212,20079,126332,비달)스트로베리위드크림젤리 75g,42
20251212,20079,126347,비달)스위트케이크모양젤리66g,14
20251212,20079,126439,오리온)찍먹예감갈릭청양마요소스76g,120
20251212,20079,127145,오리온)초코송이딸기4P,16
20251212,20079,128048,드림)젤리밤50g,192
20251212,20079,128087,마즈)스니커즈스트로베리40g,180
20251212,20079,128309,글로브)달콤바삭보리과자84g,72
20251212,20079,128788,오뚜기)뿌셔뿌셔불고기맛팝콘40g,168
20251212,20079,129172,오뚜기)찍어먹는뿌셔뿌셔구운양파맛90g,168
20251212,20079,129524,로투스)비스코프샌드오리지널110g,96
20251212,20079,129562,농심)멘토스필링베리굿37g,"1,440"
20251212,20079,129563,미성)제로슈가마시멜로우50g,72
20251212,20079,129639,해태)홈런볼초코4번들164g,48
20251212,20079,129650,G)아모스4D드레스업구미56g,640
20251212,20079,129651,G)아모스4D베리믹스구미56g,512
20251212,20079,129808,고운벗)바나나머랭쿠키40g,48
20251212,20079,129809,고운벗)말차머랭쿠키40g,48
20251212,20079,129810,로투스)비스코프37.5g,96
20251212,20079,129945,딸기키티)베노프단백질바(딸기치즈)50g,"5,130"
20251212,20079,129947,CJ)비비고붕어빵젤리포도40g,120
20251212,20079,131624,드림)훈와리캬라멜28g,"1,400"
20251212,20079,131667,여리수)25곡미니크리스피롤63g,480
20251212,20079,132876,PB)딸기키티미니초콜릿16g,"8,000"
20251212,20079,132926,초코텍)스모어초코와플32g,768
20251212,20079,132927,감성)곰돌이보틀팝콘120g,680
20251212,20079,132934,농심)빵부장말차빵55g,"4,304"
20251212,20080,123549,해태)오사쯔빠스50g,400
20251212,20080,123638,농심)후르츠텔라48g,288
20251212,20080,123808,하리보)사운드큐브80g,288
20251212,20080,124320,농심)먹태깡고추장마요60g,240
20251212,20080,124409,오리온)눈을감자칠리치즈프라이즈,288
20251212,20080,124977,오뚜기)콘크림스프크리스피롤55g,108
20251212,20080,125216,농심)메론킥60g,496
20251212,20080,125318,마즈)스키틀즈젤리(후르츠믹스),240
20251212,20080,125319,마즈)스키틀즈젤리(후르츠요거트향),240
20251212,20080,125374,PB)자이언츠피카츄냐냐71g,144
20251212,20080,125712,PB)버터쿠키230g,192
20251212,20080,125856,PB)땅콩품은오징어볼200g,132
20251212,20080,125911,동서)리츠바삭김73g,120
20251212,20080,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,84
20251212,20080,126539,투데이)스위즐스드럼스틱버블검 100g,84
20251212,20080,126823,PB)달고나24g,100
20251212,20080,127203,PB)계란쿠키100g,288
20251212,20080,128048,드림)젤리밤50g,96
20251212,20080,128474,훼밀리)멜로팝레인보우15g,96
20251212,20080,128586,몽뜨)말차라떼캔디27g,192
20251212,20080,129172,오뚜기)찍어먹는뿌셔뿌셔구운양파맛90g,696
20251212,20080,129401,하늘)틴비스133g,54
20251212,20080,129551,대진)콜라향츄잉캔디13g,270
20251212,20080,129650,G)아모스4D드레스업구미56g,"1,024"
20251212,20080,129651,G)아모스4D베리믹스구미56g,"1,408"
20251212,20080,129869,오리온)마켓오구운김톡80G,560
20251212,20080,129945,딸기키티)베노프단백질바(딸기치즈)50g,"6,210"
20251212,20080,131624,드림)훈와리캬라멜28g,"1,690"
20251212,20080,131667,여리수)25곡미니크리스피롤63g,160
20251212,20080,132876,PB)딸기키티미니초콜릿16g,"9,600"
20251212,20080,132926,초코텍)스모어초코와플32g,864
20251212,20080,132927,감성)곰돌이보틀팝콘120g,820
20251212,20080,132934,농심)빵부장말차빵55g,"5,200"
20251212,20081,124318,MQ)프링글스스윗어니언100g,60
20251212,20081,124320,농심)먹태깡고추장마요60g,144
20251212,20081,124563,해태)자가비사워크림맛45g,144
20251212,20081,124770,매크로)코피코블리스터(카푸치노),432
20251212,20081,125454,오리온)초코송이딸기45g,224
20251212,20081,125464,에이스)마하차녹망고젤리64g,100
20251212,20081,125644,미스티)사브레버터쿠키80g,288
20251212,20081,125645,미스티)사브레초코버터쿠키80g,144
20251212,20081,125712,PB)버터쿠키230g,168
20251212,20081,126014,MQ)프링글스양파맛70g,144
20251212,20081,126266,크라운)화이트하임49g,126
20251212,20081,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,36
20251212,20081,126539,투데이)스위즐스드럼스틱버블검 100g,48
20251212,20081,126540,투데이)스위즐스드럼스틱사우어체리&애플 100g,24
20251212,20081,126545,PB)솔티스위트팝콘80g,120
20251212,20081,126749,PB)최강록의리얼웨지감자45g,176
20251212,20081,127203,PB)계란쿠키100g,240
20251212,20081,128606,SAMG)티니핑새콤딸기솜사탕80g,120
20251212,20081,128789,농심)포테토칩K양념치킨맛50g,304
20251212,20081,129551,대진)콜라향츄잉캔디13g,270
20251212,20081,129650,G)아모스4D드레스업구미56g,640
20251212,20081,129651,G)아모스4D베리믹스구미56g,768
20251212,20081,129679,CJ)오마이갓김치시즈닝팝콘80g,84
20251212,20081,129945,딸기키티)베노프단백질바(딸기치즈)50g,"6,840"
20251212,20081,131624,드림)훈와리캬라멜28g,"1,880"
20251212,20081,131667,여리수)25곡미니크리스피롤63g,160
20251212,20081,132876,PB)딸기키티미니초콜릿16g,"10,560"
20251212,20081,132926,초코텍)스모어초코와플32g,960
20251212,20081,132927,감성)곰돌이보틀팝콘120g,900
20251212,20081,132934,농심)빵부장말차빵55g,"5,760"
20251212,20083,123558,농심)츄파춥스오션믹스젤리60g,80
20251212,20083,124291,일신)캇예스레인보우75g,96
20251212,20083,124409,오리온)눈을감자칠리치즈프라이즈,132
20251212,20083,124419,오리온)뉴비틀즈57g,288
20251212,20083,124563,해태)자가비사워크림맛45g,84
20251212,20083,124770,매크로)코피코블리스터(카푸치노),432
20251212,20083,124981,PB)제트콘90g,240
20251212,20083,125083,오리온)포카칩트리플페퍼60g,80
20251212,20083,125374,PB)자이언츠피카츄냐냐71g,80
20251212,20083,125644,미스티)사브레버터쿠키80g,108
20251212,20083,125645,미스티)사브레초코버터쿠키80g,72
20251212,20083,125712,PB)버터쿠키230g,168
20251212,20083,125856,PB)땅콩품은오징어볼200g,72
20251212,20083,126332,비달)스트로베리위드크림젤리 75g,42
20251212,20083,126439,오리온)찍먹예감갈릭청양마요소스76g,100
20251212,20083,126545,PB)솔티스위트팝콘80g,36
20251212,20083,126546,MQ)프링글스한국식닭강정맛100g,48
20251212,20083,126749,PB)최강록의리얼웨지감자45g,96
20251212,20083,127145,오리온)초코송이딸기4P,16
20251212,20083,127203,PB)계란쿠키100g,144
20251212,20083,127860,SAMG)하츄핑의반지캔디13g,144
20251212,20083,128048,드림)젤리밤50g,192
20251212,20083,128087,마즈)스니커즈스트로베리40g,360
20251212,20083,128143,MZ)AFC야채크래커150g,32
20251212,20083,128306,농심)비29카레맛55g,32
20251212,20083,128309,글로브)달콤바삭보리과자84g,48
20251212,20083,128788,오뚜기)뿌셔뿌셔불고기맛팝콘40g,120
20251212,20083,128789,농심)포테토칩K양념치킨맛50g,288
20251212,20083,128956,크라운)스모키베이컨칩70g,64
20251212,20083,128961,하리보)골드배렌펀에디션80g,182
20251212,20083,129026,농심)린도볼밀크5P,96
20251212,20083,129393,SAMG)프린세스하츄핑왕관젤리50g,120
20251212,20083,129563,미성)제로슈가마시멜로우50g,72
20251212,20083,129836,네슬레)킷캣미니어처밀크,360
20251212,20083,129945,딸기키티)베노프단백질바(딸기치즈)50g,"4,140"
20251212,20083,129959,해태)메가홈런볼2mix(초코&소금우유)300g,40
20251212,20083,131624,드림)훈와리캬라멜28g,"1,130"
20251212,20083,131667,여리수)25곡미니크리스피롤63g,48
20251212,20083,132876,PB)딸기키티미니초콜릿16g,"6,400"
20251212,20083,132926,초코텍)스모어초코와플32g,576
20251212,20083,132927,감성)곰돌이보틀팝콘120g,560
20251212,20083,132934,농심)빵부장말차빵55g,"3,488"
20251212,20084,124318,MQ)프링글스스윗어니언100g,60
20251212,20084,124409,오리온)눈을감자칠리치즈프라이즈,120
20251212,20084,125318,마즈)스키틀즈젤리(후르츠믹스),120
20251212,20084,125856,PB)땅콩품은오징어볼200g,96
20251212,20084,125911,동서)리츠바삭김73g,96
20251212,20084,126014,MQ)프링글스양파맛70g,156
20251212,20084,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,36
20251212,20084,126540,투데이)스위즐스드럼스틱사우어체리&애플 100g,120
20251212,20084,126546,MQ)프링글스한국식닭강정맛100g,84
20251212,20084,126749,PB)최강록의리얼웨지감자45g,32
20251212,20084,126761,PB)김맛나160g,32
20251212,20084,127145,오리온)초코송이딸기4P,32
20251212,20084,127914,훼밀리)몰랑문어모양마시멜로50g,108
20251212,20084,128126,MQ)켈로그크런치넛에너지바40g,108
20251212,20084,128128,MQ)켈로그레드베리에너지바35g,108
20251212,20084,128606,SAMG)티니핑새콤딸기솜사탕80g,60
20251212,20084,129172,오뚜기)찍어먹는뿌셔뿌셔구운양파맛90g,216
20251212,20084,129651,G)아모스4D베리믹스구미56g,640
20251212,20084,129672,나무)포켓몬츄잉팝스젤리,96
20251212,20084,129808,고운벗)바나나머랭쿠키40g,72
20251212,20084,129809,고운벗)말차머랭쿠키40g,48
20251212,20084,129810,로투스)비스코프37.5g,96
20251212,20084,129814,서주)젤리의연금술42g,60
20251212,20084,129836,네슬레)킷캣미니어처밀크,360
20251212,20084,129837,크라운)키커바가나슈28g	,180
20251212,20084,129840,크라운)키커바크리미밀크28g,60
20251212,20084,129898,여리수)라멘뽀식이90g,240
20251212,20084,129921,농심)엑스트라크리미밀크35g,96
20251212,20084,129945,딸기키티)베노프단백질바(딸기치즈)50g,"5,040"
20251212,20084,129959,해태)메가홈런볼2mix(초코&소금우유)300g,64
20251212,20084,131624,드림)훈와리캬라멜28g,"1,360"
20251212,20084,132876,PB)딸기키티미니초콜릿16g,"7,680"
20251212,20084,132926,초코텍)스모어초코와플32g,672
20251212,20084,132927,감성)곰돌이보틀팝콘120g,660
20251212,20084,132934,농심)빵부장말차빵55g,"4,192"
20251212,20085,123558,농심)츄파춥스오션믹스젤리60g,160
20251212,20085,125216,농심)메론킥60g,512
20251212,20085,125715,PB)촉촉한초코칩쿠키230g,192
20251212,20085,125855,PB)인절미스낵56g,96
20251212,20085,125856,PB)땅콩품은오징어볼200g,84
20251212,20085,125911,동서)리츠바삭김73g,168
20251212,20085,125990,엔제이)쥬시믹스구미(포도맛)96g,96
20251212,20085,126539,투데이)스위즐스드럼스틱버블검 100g,72
20251212,20085,126823,PB)달고나24g,180
20251212,20085,127860,SAMG)하츄핑의반지캔디13g,288
20251212,20085,128139,마즈)트윅스솔티드카라멜50g,480
20251212,20085,128143,MZ)AFC야채크래커150g,32
20251212,20085,128291,하리보)해리포터해리75g,90
20251212,20085,128309,글로브)달콤바삭보리과자84g,48
20251212,20085,128770,선우)황금고구마칩60g,64
20251212,20085,128788,오뚜기)뿌셔뿌셔불고기맛팝콘40g,360
20251212,20085,128947,미성)해씨초콜릿 30g,96
20251212,20085,128955,크라운)쟈키쟈키70G,144
20251212,20085,129172,오뚜기)찍어먹는뿌셔뿌셔구운양파맛90g,408
20251212,20085,129389,훼밀리)젤리팝시클20g,288
20251212,20085,129390,피치)스퀴즈팝구미딸기맛72g,96
20251212,20085,129401,하늘)틴비스133g,54
20251212,20085,129524,로투스)비스코프샌드오리지널110g,96
20251212,20085,129562,농심)멘토스필링베리굿37g,"1,872"
20251212,20085,129563,미성)제로슈가마시멜로우50g,96
20251212,20085,129650,G)아모스4D드레스업구미56g,512
20251212,20085,129651,G)아모스4D베리믹스구미56g,512
20251212,20085,129808,고운벗)바나나머랭쿠키40g,48
20251212,20085,129809,고운벗)말차머랭쿠키40g,72
20251212,20085,129810,로투스)비스코프37.5g,96
20251212,20085,129814,서주)젤리의연금술42g,60
20251212,20085,129836,네슬레)킷캣미니어처밀크,360
20251212,20085,129943,딸기키티)쫀득모찌파이(딸기향)50g,800
20251212,20085,129945,딸기키티)베노프단백질바(딸기치즈)50g,"8,190"
20251212,20085,131624,드림)훈와리캬라멜28g,"2,240"
20251212,20085,132876,PB)딸기키티미니초콜릿16g,"12,640"
20251212,20085,132926,초코텍)스모어초코와플32g,"1,152"
20251212,20085,132927,감성)곰돌이보틀팝콘120g,"1,080"
20251212,20085,132934,농심)빵부장말차빵55g,"6,880"
20251215,20006,123638,농심)후르츠텔라48g,96
20251215,20006,124135,해태)구운버터옥수수60g,448
20251215,20006,124318,MQ)프링글스스윗어니언100g,108
20251215,20006,124320,농심)먹태깡고추장마요60g,384
20251215,20006,124409,오리온)눈을감자칠리치즈프라이즈,276
20251215,20006,124519,스위트)트롤리핑구미100g,96
20251215,20006,124977,오뚜기)콘크림스프크리스피롤55g,192
20251215,20006,124981,PB)제트콘90g,360
20251215,20006,125083,오리온)포카칩트리플페퍼60g,140
20251215,20006,125644,미스티)사브레버터쿠키80g,288
20251215,20006,125856,PB)땅콩품은오징어볼200g,180
20251215,20006,126266,크라운)화이트하임49g,252
20251215,20006,126269,농심)누룽지팝4입,96
20251215,20006,126332,비달)스트로베리위드크림젤리 75g,70
20251215,20006,126439,오리온)찍먹예감갈릭청양마요소스76g,220
20251215,20006,126440,오리온)찍먹예감치폴레마요소스76g,280
20251215,20006,126547,MQ)프링글스캐리비안식치킨맛100g,72
20251215,20006,126751,위스트)마라곤약 마라맛,360
20251215,20006,126823,PB)달고나24g,160
20251215,20006,127860,SAMG)하츄핑의반지캔디13g,144
20251215,20006,128579,글로브)밀크쌀과자우유맛56g(미니),132
20251215,20006,128580,글로브)밀크쌀과자메론맛56g(미니),84
20251215,20006,128586,몽뜨)말차라떼캔디27g,192
20251215,20006,128952,삼양)맹구짱구85g,96
20251215,20006,128955,크라운)쟈키쟈키70G,256
20251215,20006,128956,크라운)스모키베이컨칩70g,240
20251215,20006,129524,로투스)비스코프샌드오리지널110g,96
20251215,20006,129651,G)아모스4D베리믹스구미56g,256
20251215,20006,129808,고운벗)바나나머랭쿠키40g,48
20251215,20006,131667,여리수)25곡미니크리스피롤63g,80
20251215,20007,124291,일신)캇예스레인보우75g,96
20251215,20007,124318,MQ)프링글스스윗어니언100g,72
20251215,20007,124409,오리온)눈을감자칠리치즈프라이즈,312
20251215,20007,125319,마즈)스키틀즈젤리(후르츠요거트향),120
20251215,20007,125856,PB)땅콩품은오징어볼200g,168
20251215,20007,126440,오리온)찍먹예감치폴레마요소스76g,160
20251215,20007,126539,투데이)스위즐스드럼스틱버블검 100g,132
20251215,20007,126540,투데이)스위즐스드럼스틱사우어체리&애플 100g,84
20251215,20007,127046,오리온)닥터유에너지바저당50g,288
20251215,20007,127145,오리온)초코송이딸기4P,48
20251215,20007,128291,하리보)해리포터해리75g,90
20251215,20007,128309,글로브)달콤바삭보리과자84g,48
20251215,20007,128474,훼밀리)멜로팝레인보우15g,96
20251215,20007,128789,농심)포테토칩K양념치킨맛50g,496
20251215,20007,128955,크라운)쟈키쟈키70G,208
20251215,20007,128956,크라운)스모키베이컨칩70g,128
20251215,20007,128961,하리보)골드배렌펀에디션80g,130
20251215,20007,129524,로투스)비스코프샌드오리지널110g,48
20251215,20007,129810,로투스)비스코프37.5g,96
20251215,20007,129811,선우)이름찾기초코과자40g,160
20251215,20010,123638,농심)후르츠텔라48g,144
20251215,20010,124409,오리온)눈을감자칠리치즈프라이즈,264
20251215,20010,124981,PB)제트콘90g,220
20251215,20010,125083,오리온)포카칩트리플페퍼60g,480
20251215,20010,125454,오리온)초코송이딸기45g,364
20251215,20010,125715,PB)촉촉한초코칩쿠키230g,240
20251215,20010,125856,PB)땅콩품은오징어볼200g,120
20251215,20010,125990,엔제이)쥬시믹스구미(포도맛)96g,96
20251215,20010,126014,MQ)프링글스양파맛70g,240
20251215,20010,126266,크라운)화이트하임49g,189
20251215,20010,126269,농심)누룽지팝4입,112
20251215,20010,126332,비달)스트로베리위드크림젤리 75g,56
20251215,20010,126546,MQ)프링글스한국식닭강정맛100g,96
20251215,20010,126547,MQ)프링글스캐리비안식치킨맛100g,48
20251215,20010,126761,PB)김맛나160g,160
20251215,20010,127145,오리온)초코송이딸기4P,64
20251215,20010,127860,SAMG)하츄핑의반지캔디13g,360
20251215,20010,128139,마즈)트윅스솔티드카라멜50g,480
20251215,20010,128309,글로브)달콤바삭보리과자84g,48
20251215,20010,128606,SAMG)티니핑새콤딸기솜사탕80g,120
20251215,20010,128770,선우)황금고구마칩60g,112
20251215,20010,128789,농심)포테토칩K양념치킨맛50g,656
20251215,20010,128955,크라운)쟈키쟈키70G,400
20251215,20010,128961,하리보)골드배렌펀에디션80g,286
20251215,20010,129524,로투스)비스코프샌드오리지널110g,48
20251215,20010,129562,농심)멘토스필링베리굿37g,"1,296"
20251215,20010,129639,해태)홈런볼초코4번들164g,36
20251215,20010,129808,고운벗)바나나머랭쿠키40g,96
20251215,20010,129809,고운벗)말차머랭쿠키40g,48
20251215,20010,129837,크라운)키커바가나슈28g	,180
20251215,20017,123558,농심)츄파춥스오션믹스젤리60g,80
20251215,20017,124291,일신)캇예스레인보우75g,96
20251215,20017,124318,MQ)프링글스스윗어니언100g,60
20251215,20017,124320,농심)먹태깡고추장마요60g,160
20251215,20017,124409,오리온)눈을감자칠리치즈프라이즈,228
20251215,20017,124419,오리온)뉴비틀즈57g,432
20251215,20017,124770,매크로)코피코블리스터(카푸치노),432
20251215,20017,125216,농심)메론킥60g,304
20251215,20017,125374,PB)자이언츠피카츄냐냐71g,80
20251215,20017,125453,롯데)씨리얼초코42g,128
20251215,20017,125464,에이스)마하차녹망고젤리64g,100
20251215,20017,125644,미스티)사브레버터쿠키80g,216
20251215,20017,125715,PB)촉촉한초코칩쿠키230g,240
20251215,20017,126014,MQ)프링글스양파맛70g,156
20251215,20017,126266,크라운)화이트하임49g,105
20251215,20017,126439,오리온)찍먹예감갈릭청양마요소스76g,160
20251215,20017,126538,투데이)스위즐스드럼스틱오리지널라즈베리&밀크100g,36
20251215,20017,127139,오리온)마켓오브라우니바이트,20
20251215,20017,127145,오리온)초코송이딸기4P,32
20251215,20017,128143,MZ)AFC야채크래커150g,32
20251215,20017,128789,농심)포테토칩K양념치킨맛50g,256
20251215,20017,128955,크라운)쟈키쟈키70G,128
20251215,20017,128956,크라운)스모키베이컨칩70g,256
20251215,20017,129390,피치)스퀴즈팝구미딸기맛72g,96
20251215,20017,129524,로투스)비스코프샌드오리지널110g,144
20251215,20017,129811,선우)이름찾기초코과자40g,160
20251215,20033,123638,농심)후르츠텔라48g,48
20251215,20033,124409,오리온)눈을감자칠리치즈프라이즈,132
20251215,20033,124518,오리온)코코망고알맹이67g,80
20251215,20033,125454,오리온)초코송이딸기45g,140
20251215,20033,126439,오리온)찍먹예감갈릭청양마요소스76g,80
20251215,20033,126440,오리온)찍먹예감치폴레마요소스76g,80
20251215,20033,128789,농심)포테토칩K양념치킨맛50g,160
20251215,20033,128870,롯데)빈츠프리미어말차102g,"1,080"
20251215,20033,129402,하늘)틴비스피넛133g,36
20251215,20033,129947,CJ)비비고붕어빵젤리포도40g,420
20251215,20033,129948,CJ)비비고왕교자젤리복숭아40g,300
20251215,20034,124318,MQ)프링글스스윗어니언100g,144
20251215,20034,124320,농심)먹태깡고추장마요60g,272
20251215,20034,124409,오리온)눈을감자칠리치즈프라이즈,276
20251215,20034,124419,오리온)뉴비틀즈57g,792
20251215,20034,124563,해태)자가비사워크림맛45g,288
20251215,20034,124770,매크로)코피코블리스터(카푸치노),576
20251215,20034,124977,오뚜기)콘크림스프크리스피롤55g,84
20251215,20034,125454,오리온)초코송이딸기45g,476
20251215,20034,126269,농심)누룽지팝4입,128
20251215,20034,126439,오리온)찍먹예감갈릭청양마요소스76g,220
20251215,20034,126440,오리온)찍먹예감치폴레마요소스76g,220
20251215,20034,126547,MQ)프링글스캐리비안식치킨맛100g,108
20251215,20034,126761,PB)김맛나160g,96
20251215,20034,127139,오리온)마켓오브라우니바이트,10
20251215,20034,127145,오리온)초코송이딸기4P,48
20251215,20034,127203,PB)계란쿠키100g,208
20251215,20034,128606,SAMG)티니핑새콤딸기솜사탕80g,120
20251215,20034,128789,농심)포테토칩K양념치킨맛50g,656
20251215,20034,129172,오뚜기)찍어먹는뿌셔뿌셔구운양파맛90g,288
20251215,20034,129836,네슬레)킷캣미니어처밀크,360
20251215,20050,123558,농심)츄파춥스오션믹스젤리60g,160
20251215,20050,123638,농심)후르츠텔라48g,96
20251215,20050,124135,해태)구운버터옥수수60g,464
20251215,20050,124419,오리온)뉴비틀즈57g,576
20251215,20050,125216,농심)메론킥60g,448
20251215,20050,125645,미스티)사브레초코버터쿠키80g,108
20251215,20050,125712,PB)버터쿠키230g,312
20251215,20050,125855,PB)인절미스낵56g,64
20251215,20050,126269,농심)누룽지팝4입,80
20251215,20050,126439,오리온)찍먹예감갈릭청양마요소스76g,160
20251215,20050,126440,오리온)찍먹예감치폴레마요소스76g,160
20251215,20050,126547,MQ)프링글스캐리비안식치킨맛100g,60
